Gênero,Faixa etária,Estado civil,Escolaridade,Eleitorado,Com biometria,Com biometria (%),Com nome social,Com deficiência,Data de carga
FEMININO,95 a 99 anos                  ,SOLTEIRO,ANALFABETO,17,0,0,0,0,2022-07-11 22:32:34
FEMININO,95 a 99 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
FEMININO,95 a 99 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,7,0,0,0,0,2022-07-11 22:32:34
FEMININO,95 a 99 anos                  ,SOLTEIRO,LÊ E ESCREVE,12,0,0,0,0,2022-07-11 22:32:34
FEMININO,95 a 99 anos                  ,SOLTEIRO,SUPERIOR INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
FEMININO,95 a 99 anos                  ,VIÚVO,ANALFABETO,24,0,0,0,0,2022-07-11 22:32:34
FEMININO,95 a 99 anos                  ,VIÚVO,ENSINO FUNDAMENTAL COMPLETO,2,0,0,0,0,2022-07-11 22:32:34
FEMININO,95 a 99 anos                  ,VIÚVO,ENSINO FUNDAMENTAL INCOMPLETO,16,0,0,0,0,2022-07-11 22:32:34
FEMININO,95 a 99 anos                  ,VIÚVO,LÊ E ESCREVE,29,0,0,0,0,2022-07-11 22:32:34
FEMININO,95 a 99 anos                  ,VIÚVO,SUPERIOR COMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,100 anos ou mais              ,CASADO,ANALFABETO,9,0,0,0,0,2022-07-11 22:32:34
MASCULINO,100 anos ou mais              ,CASADO,ENSINO FUNDAMENTAL COMPLETO,5,0,0,0,0,2022-07-11 22:32:34
MASCULINO,100 anos ou mais              ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,30,0,0,0,0,2022-07-11 22:32:34
MASCULINO,100 anos ou mais              ,CASADO,ENSINO MÉDIO COMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,100 anos ou mais              ,CASADO,LÊ E ESCREVE,30,0,0,0,0,2022-07-11 22:32:34
MASCULINO,100 anos ou mais              ,DIVORCIADO,LÊ E ESCREVE,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,100 anos ou mais              ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,100 anos ou mais              ,SEPARADO JUDICIALMENTE,LÊ E ESCREVE,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,100 anos ou mais              ,SOLTEIRO,ANALFABETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,100 anos ou mais              ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,100 anos ou mais              ,SOLTEIRO,LÊ E ESCREVE,5,0,0,0,0,2022-07-11 22:32:34
MASCULINO,100 anos ou mais              ,VIÚVO,ANALFABETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,100 anos ou mais              ,VIÚVO,ENSINO FUNDAMENTAL INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,100 anos ou mais              ,VIÚVO,LÊ E ESCREVE,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,16 anos                       ,CASADO,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,16 anos                       ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,25,0,0,0,1,2022-07-11 22:32:34
MASCULINO,16 anos                       ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,8,0,0,0,1,2022-07-11 22:32:34
MASCULINO,16 anos                       ,SOLTEIRO,ENSINO MÉDIO COMPLETO,8,0,0,0,0,2022-07-11 22:32:34
MASCULINO,16 anos                       ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,269,0,0,2,1,2022-07-11 22:32:34
MASCULINO,16 anos                       ,SOLTEIRO,LÊ E ESCREVE,5,0,0,0,0,2022-07-11 22:32:34
MASCULINO,16 anos                       ,SOLTEIRO,SUPERIOR INCOMPLETO,3,0,0,0,0,2022-07-11 22:32:34
MASCULINO,16 anos                       ,VIÚVO,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,17 anos                       ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,17 anos                       ,SOLTEIRO,ANALFABETO,3,0,0,0,2,2022-07-11 22:32:34
MASCULINO,17 anos                       ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,43,0,0,0,0,2022-07-11 22:32:34
MASCULINO,17 anos                       ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,18,0,0,0,0,2022-07-11 22:32:34
MASCULINO,17 anos                       ,SOLTEIRO,ENSINO MÉDIO COMPLETO,61,0,0,1,0,2022-07-11 22:32:34
MASCULINO,17 anos                       ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,533,0,0,2,7,2022-07-11 22:32:34
MASCULINO,17 anos                       ,SOLTEIRO,LÊ E ESCREVE,12,0,0,0,0,2022-07-11 22:32:34
MASCULINO,17 anos                       ,SOLTEIRO,SUPERIOR INCOMPLETO,3,0,0,0,0,2022-07-11 22:32:34
MASCULINO,18 anos                       ,CASADO,ENSINO MÉDIO COMPLETO,3,0,0,0,0,2022-07-11 22:32:34
MASCULINO,18 anos                       ,CASADO,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,18 anos                       ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,18 anos                       ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,18 anos                       ,SOLTEIRO,ANALFABETO,4,0,0,0,1,2022-07-11 22:32:34
MASCULINO,18 anos                       ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,46,0,0,0,1,2022-07-11 22:32:34
MASCULINO,18 anos                       ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,38,4,0.1053,0,0,2022-07-11 22:32:34
MASCULINO,18 anos                       ,SOLTEIRO,ENSINO MÉDIO COMPLETO,631,2,0.0032,2,6,2022-07-11 22:32:34
MASCULINO,18 anos                       ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,466,39,0.0837,1,7,2022-07-11 22:32:34
MASCULINO,18 anos                       ,SOLTEIRO,LÊ E ESCREVE,7,0,0,0,0,2022-07-11 22:32:34
MASCULINO,18 anos                       ,SOLTEIRO,SUPERIOR COMPLETO,5,0,0,0,0,2022-07-11 22:32:34
MASCULINO,18 anos                       ,SOLTEIRO,SUPERIOR INCOMPLETO,33,0,0,0,0,2022-07-11 22:32:34
MASCULINO,18 anos                       ,VIÚVO,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,19 anos                       ,CASADO,ENSINO MÉDIO COMPLETO,3,0,0,0,0,2022-07-11 22:32:34
MASCULINO,19 anos                       ,CASADO,ENSINO MÉDIO INCOMPLETO,3,1,0.3333,0,1,2022-07-11 22:32:34
MASCULINO,19 anos                       ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO COMPLETO,4,0,0,0,0,2022-07-11 22:32:34
MASCULINO,19 anos                       ,SEPARADO JUDICIALMENTE,SUPERIOR INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,19 anos                       ,SOLTEIRO,ANALFABETO,5,1,0.2,0,2,2022-07-11 22:32:34
MASCULINO,19 anos                       ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,29,0,0,0,1,2022-07-11 22:32:34
MASCULINO,19 anos                       ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,52,7,0.1346,0,0,2022-07-11 22:32:34
MASCULINO,19 anos                       ,SOLTEIRO,ENSINO MÉDIO COMPLETO,889,49,0.0551,5,8,2022-07-11 22:32:34
MASCULINO,19 anos                       ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,370,166,0.4486,1,6,2022-07-11 22:32:34
MASCULINO,19 anos                       ,SOLTEIRO,LÊ E ESCREVE,10,0,0,0,0,2022-07-11 22:32:34
MASCULINO,19 anos                       ,SOLTEIRO,SUPERIOR COMPLETO,7,0,0,0,0,2022-07-11 22:32:34
MASCULINO,19 anos                       ,SOLTEIRO,SUPERIOR INCOMPLETO,77,6,0.0779,1,0,2022-07-11 22:32:34
MASCULINO,19 anos                       ,VIÚVO,ENSINO MÉDIO COMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,20 anos                       ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,20 anos                       ,CASADO,ENSINO MÉDIO COMPLETO,6,3,0.5,0,0,2022-07-11 22:32:34
MASCULINO,20 anos                       ,CASADO,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,20 anos                       ,CASADO,SUPERIOR COMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,20 anos                       ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,20 anos                       ,SOLTEIRO,ANALFABETO,3,0,0,0,1,2022-07-11 22:32:34
MASCULINO,20 anos                       ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,34,6,0.1765,0,1,2022-07-11 22:32:34
MASCULINO,20 anos                       ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,44,14,0.3182,1,1,2022-07-11 22:32:34
MASCULINO,20 anos                       ,SOLTEIRO,ENSINO MÉDIO COMPLETO,937,304,0.3244,3,9,2022-07-11 22:32:34
MASCULINO,20 anos                       ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,451,312,0.6918,0,3,2022-07-11 22:32:34
MASCULINO,20 anos                       ,SOLTEIRO,LÊ E ESCREVE,6,0,0,0,0,2022-07-11 22:32:34
MASCULINO,20 anos                       ,SOLTEIRO,SUPERIOR COMPLETO,8,0,0,0,0,2022-07-11 22:32:34
MASCULINO,20 anos                       ,SOLTEIRO,SUPERIOR INCOMPLETO,84,27,0.3214,1,0,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,8,6,0.75,0,0,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,8,7,0.875,0,0,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,59,45,0.7627,0,0,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,CASADO,ENSINO MÉDIO INCOMPLETO,24,16,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,CASADO,SUPERIOR COMPLETO,3,2,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,CASADO,SUPERIOR INCOMPLETO,5,2,0.4,0,0,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,DIVORCIADO,ENSINO MÉDIO COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,SOLTEIRO,ANALFABETO,15,11,0.7333,0,4,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,172,138,0.8023,0,1,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,310,214,0.6903,2,1,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,SOLTEIRO,ENSINO MÉDIO COMPLETO,4032,3554,0.8814,1,20,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,2638,2138,0.8105,1,3,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,SOLTEIRO,LÊ E ESCREVE,10,5,0.5,0,2,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,SOLTEIRO,SUPERIOR COMPLETO,33,22,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,SOLTEIRO,SUPERIOR INCOMPLETO,451,399,0.8847,0,1,2022-07-11 22:32:34
MASCULINO,21 a 24 anos                  ,VIÚVO,ENSINO MÉDIO INCOMPLETO,2,1,0.5,0,0,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,15,11,0.7333,0,0,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,30,23,0.7667,0,0,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,251,197,0.7849,1,1,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,CASADO,ENSINO MÉDIO INCOMPLETO,72,44,0.6111,0,0,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,CASADO,LÊ E ESCREVE,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,CASADO,SUPERIOR COMPLETO,39,29,0.7436,0,0,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,CASADO,SUPERIOR INCOMPLETO,42,30,0.7143,0,0,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,DIVORCIADO,ENSINO MÉDIO COMPLETO,6,6,1,0,0,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,DIVORCIADO,ENSINO MÉDIO INCOMPLETO,4,3,0.75,0,0,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,DIVORCIADO,SUPERIOR COMPLETO,2,1,0.5,0,0,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,DIVORCIADO,SUPERIOR INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO COMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,SOLTEIRO,ANALFABETO,38,24,0.6316,0,19,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,265,91,0.3434,0,2,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,843,188,0.223,0,4,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,SOLTEIRO,ENSINO MÉDIO COMPLETO,3508,1426,0.4065,1,10,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,3815,571,0.1497,0,5,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,SOLTEIRO,LÊ E ESCREVE,7,4,0.5714,0,2,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,SOLTEIRO,SUPERIOR COMPLETO,121,102,0.843,0,0,2022-07-11 22:32:34
MASCULINO,25 a 29 anos                  ,SOLTEIRO,SUPERIOR INCOMPLETO,477,263,0.5514,0,1,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,CASADO,ANALFABETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,43,28,0.6512,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,85,62,0.7294,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,505,379,0.7505,0,2,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,CASADO,ENSINO MÉDIO INCOMPLETO,104,68,0.6538,0,1,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,CASADO,LÊ E ESCREVE,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,CASADO,SUPERIOR COMPLETO,120,96,0.8,0,1,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,CASADO,SUPERIOR INCOMPLETO,72,57,0.7917,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL COMPLETO,5,3,0.6,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL INCOMPLETO,4,0,0,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,DIVORCIADO,ENSINO MÉDIO COMPLETO,32,25,0.7813,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,DIVORCIADO,ENSINO MÉDIO INCOMPLETO,3,2,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,DIVORCIADO,SUPERIOR COMPLETO,6,4,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,DIVORCIADO,SUPERIOR INCOMPLETO,5,5,1,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL INCOMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR INCOMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,SOLTEIRO,ANALFABETO,49,10,0.2041,0,10,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,309,72,0.233,0,3,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,1130,184,0.1628,0,4,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,SOLTEIRO,ENSINO MÉDIO COMPLETO,2250,715,0.3178,0,14,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,3346,204,0.061,0,2,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,SOLTEIRO,LÊ E ESCREVE,26,11,0.4231,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,SOLTEIRO,SUPERIOR COMPLETO,186,159,0.8548,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,SOLTEIRO,SUPERIOR INCOMPLETO,247,97,0.3927,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,VIÚVO,ENSINO MÉDIO COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,30 a 34 anos                  ,VIÚVO,ENSINO MÉDIO INCOMPLETO,3,0,0,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,CASADO,ANALFABETO,4,2,0.5,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,88,51,0.5795,0,1,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,176,94,0.5341,0,3,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,813,545,0.6704,0,3,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,CASADO,ENSINO MÉDIO INCOMPLETO,166,81,0.488,0,1,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,CASADO,LÊ E ESCREVE,6,5,0.8333,0,1,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,CASADO,SUPERIOR COMPLETO,220,180,0.8182,0,1,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,CASADO,SUPERIOR INCOMPLETO,85,58,0.6824,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL COMPLETO,7,5,0.7143,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL INCOMPLETO,5,1,0.2,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,DIVORCIADO,ENSINO MÉDIO COMPLETO,41,35,0.8537,0,1,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,DIVORCIADO,ENSINO MÉDIO INCOMPLETO,14,7,0.5,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,DIVORCIADO,SUPERIOR COMPLETO,15,13,0.8667,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,DIVORCIADO,SUPERIOR INCOMPLETO,8,6,0.75,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL COMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL INCOMPLETO,2,1,0.5,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO COMPLETO,8,3,0.375,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,SOLTEIRO,ANALFABETO,56,8,0.1429,0,7,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,397,71,0.1788,0,1,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,1503,211,0.1404,0,3,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,SOLTEIRO,ENSINO MÉDIO COMPLETO,1830,595,0.3251,0,5,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,2845,157,0.0552,0,2,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,SOLTEIRO,LÊ E ESCREVE,69,15,0.2174,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,SOLTEIRO,SUPERIOR COMPLETO,169,131,0.7751,0,3,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,SOLTEIRO,SUPERIOR INCOMPLETO,117,48,0.4103,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,VIÚVO,ENSINO FUNDAMENTAL INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,35 a 39 anos                  ,VIÚVO,ENSINO MÉDIO COMPLETO,3,3,1,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,CASADO,ANALFABETO,17,9,0.5294,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,131,71,0.542,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,344,157,0.4564,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,970,623,0.6423,0,5,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,CASADO,ENSINO MÉDIO INCOMPLETO,207,104,0.5024,0,2,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,CASADO,LÊ E ESCREVE,39,16,0.4103,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,CASADO,SUPERIOR COMPLETO,220,170,0.7727,0,2,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,CASADO,SUPERIOR INCOMPLETO,77,49,0.6364,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL COMPLETO,10,7,0.7,0,1,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL INCOMPLETO,25,16,0.64,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,DIVORCIADO,ENSINO MÉDIO COMPLETO,67,49,0.7313,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,DIVORCIADO,ENSINO MÉDIO INCOMPLETO,8,5,0.625,0,1,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,DIVORCIADO,LÊ E ESCREVE,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,DIVORCIADO,SUPERIOR COMPLETO,24,19,0.7917,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,DIVORCIADO,SUPERIOR INCOMPLETO,11,6,0.5455,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL INCOMPLETO,3,2,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO COMPLETO,16,10,0.625,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO INCOMPLETO,3,1,0.3333,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR COMPLETO,3,2,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,SOLTEIRO,ANALFABETO,85,20,0.2353,0,7,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,448,74,0.1652,0,1,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,2279,300,0.1316,0,1,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,SOLTEIRO,ENSINO MÉDIO COMPLETO,1215,417,0.3432,0,5,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,1414,127,0.0898,0,2,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,SOLTEIRO,LÊ E ESCREVE,225,30,0.1333,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,SOLTEIRO,SUPERIOR COMPLETO,134,98,0.7313,0,0,2022-07-11 22:32:34
MASCULINO,40 a 44 anos                  ,SOLTEIRO,SUPERIOR INCOMPLETO,67,27,0.403,0,0,2022-07-11 22:32:34
